client_id,client_name,first_name,last_name,email,preferred_server,session_duration,message_count,initial_message,response_pattern,rating_tendency,arrival_offset,priority,client_type,expected_wait_tolerance,chat_complexity,technical_level,satisfaction_threshold,retry_attempts,preferred_response_time,session_goal
660,Nico_Brown_0660,Nico,Brown,nico.brown660@company.com,Server_A,643,47,Could you explain how this feature works?,slow,negative,6570,medium,returning,492,medium,advanced,3,3,59,information
661,Mia_Ramirez_0661,Mia,Ramirez,mia.ramirez661@outlook.com,Any,860,9,"Hello, I need help with my account",random,neutral,85752,low,premium,566,simple,advanced,4,3,22,support
662,Sam_Baker_0662,Sam,Baker,sam.baker662@gmail.com,Any,1034,49,There's an error in my order,quick,neutral,54422,low,new,301,medium,advanced,3,3,7,technical
663,Tina_Young_0663,Tina,Young,tina.young663@company.com,Server_B,1080,26,Can you provide more information?,slow,random,57860,low,premium,545,complex,advanced,3,3,25,purchase
664,Sage_Gonzalez_0664,Sage,Gonzalez,sage.gonzalez664@example.org,Server_C,1684,38,I need help with configuration,slow,negative,34928,high,new,231,simple,advanced,2,1,14,complaint
665,Nico_Green_0665,Nico,Green,nico.green665@gmail.com,Server_C,1565,33,I want to cancel my subscription,random,random,2198,low,returning,306,complex,advanced,2,2,55,technical
666,Taylor_Thompson_0666,Taylor,Thompson,taylor.thompson666@gmail.com,Server_C,983,36,My account is not working properly,random,random,22495,medium,premium,133,complex,beginner,5,2,55,technical
667,Phoenix_Campbell_0667,Phoenix,Campbell,phoenix.campbell667@outlook.com,Server_C,583,37,Can you provide more information?,random,random,37875,medium,premium,546,simple,advanced,5,1,60,complaint
668,Harper_Robinson_0668,Harper,Robinson,harper.robinson668@yahoo.com,Server_A,692,19,I need training on how to use this,random,positive,82585,high,returning,312,medium,advanced,2,3,7,support
669,Ruby_Rodriguez_0669,Ruby,Rodriguez,ruby.rodriguez669@yahoo.com,Any,972,11,I need training on how to use this,slow,positive,62520,low,returning,494,complex,advanced,2,2,14,technical
670,Diana_Jackson_0670,Diana,Jackson,diana.jackson670@example.org,Server_B,140,28,Can you check my account status?,random,neutral,74672,medium,returning,31,medium,beginner,3,3,51,information
671,Alice_Moore_0671,Alice,Moore,alice.moore671@demo.io,Server_C,1005,18,There's an error in my order,slow,positive,54505,low,premium,443,medium,advanced,4,1,38,information
672,Quinn_Mitchell_0672,Quinn,Mitchell,quinn.mitchell672@sample.co,Server_B,784,10,"Hello, I need help with my account",quick,negative,8237,high,new,383,simple,beginner,2,3,53,technical
673,Peter_Mitchell_0673,Peter,Mitchell,peter.mitchell673@sample.co,Any,966,28,I need training on how to use this,slow,random,54192,medium,returning,577,medium,intermediate,4,2,31,complaint
674,Henry_Nelson_0674,Henry,Nelson,henry.nelson674@sample.co,Server_B,1181,15,I need training on how to use this,random,random,18497,medium,premium,473,complex,intermediate,3,1,20,purchase
675,Ruby_Brown_0675,Ruby,Brown,ruby.brown675@test.net,Server_C,254,12,I need help with configuration,slow,random,39220,medium,new,219,medium,advanced,4,3,31,purchase
676,Eve_Hall_0676,Eve,Hall,eve.hall676@gmail.com,Server_B,1707,42,I have a complaint about the service,slow,random,57393,medium,premium,449,medium,beginner,2,3,7,purchase
677,Nico_Thomas_0677,Nico,Thomas,nico.thomas677@gmail.com,Any,381,12,There's an error in my order,medium,random,19932,medium,new,83,simple,intermediate,3,1,26,support
678,Tina_Allen_0678,Tina,Allen,tina.allen678@demo.io,Server_A,147,16,Can you help me reset my password?,medium,negative,15926,low,premium,461,medium,intermediate,4,1,25,information
679,Indigo_Thomas_0679,Indigo,Thomas,indigo.thomas679@outlook.com,Server_A,1688,11,I want to upgrade my plan,quick,random,18584,high,returning,476,simple,beginner,4,3,26,complaint
680,Ellis_Martin_0680,Ellis,Martin,ellis.martin680@demo.io,Server_A,1249,49,Can you help me with a technical issue?,quick,negative,50011,medium,returning,534,simple,advanced,5,2,45,purchase
681,Casey_Williams_0681,Casey,Williams,casey.williams681@outlook.com,Server_A,777,30,Can you check my account status?,medium,neutral,49947,low,returning,594,complex,beginner,4,1,36,technical
682,Sam_Nelson_0682,Sam,Nelson,sam.nelson682@client.biz,Server_C,600,22,I have a complaint about the service,random,negative,75724,high,new,265,medium,advanced,4,1,55,technical
683,Alex_Jones_0683,Alex,Jones,alex.jones683@yahoo.com,Any,1548,25,I need help with configuration,random,random,86373,low,returning,438,simple,beginner,2,3,45,support
684,Blake_Nelson_0684,Blake,Nelson,blake.nelson684@company.com,Any,1237,13,I want to cancel my subscription,random,neutral,59038,medium,returning,214,simple,intermediate,2,3,52,purchase
685,Casey_Martin_0685,Casey,Martin,casey.martin685@yahoo.com,Server_C,838,32,There's an error in my order,random,random,4229,high,premium,401,simple,advanced,4,1,19,complaint
686,Ivy_Taylor_0686,Ivy,Taylor,ivy.taylor686@yahoo.com,Server_A,724,37,I need training on how to use this,random,negative,83861,high,returning,245,complex,beginner,3,3,21,technical
687,River_Moore_0687,River,Moore,river.moore687@yahoo.com,Server_B,1165,29,I have a complaint about the service,quick,random,34338,high,new,259,simple,intermediate,3,1,55,purchase
688,Eve_Davis_0688,Eve,Davis,eve.davis688@company.com,Server_C,393,7,I have a complaint about the service,quick,random,14610,low,premium,317,simple,beginner,2,2,57,purchase
689,Eve_Wilson_0689,Eve,Wilson,eve.wilson689@yahoo.com,Any,165,17,"Hello, I need help with my account",random,random,32206,low,new,287,medium,beginner,4,1,25,support
690,Zoe_Smith_0690,Zoe,Smith,zoe.smith690@test.net,Any,928,32,My account is not working properly,slow,random,23163,medium,new,566,complex,intermediate,3,1,28,complaint
691,Alex_Jones_0691,Alex,Jones,alex.jones691@sample.co,Server_B,1079,44,My account is not working properly,medium,random,72788,high,returning,377,complex,advanced,3,2,49,information
692,River_Moore_0692,River,Moore,river.moore692@example.org,Server_A,80,21,Can you help me with a technical issue?,slow,negative,47093,high,returning,44,complex,intermediate,4,2,54,support
693,Oakley_White_0693,Oakley,White,oakley.white693@test.net,Any,1145,8,I need training on how to use this,medium,negative,74067,high,premium,137,complex,advanced,5,1,8,complaint
694,Xavier_Ramirez_0694,Xavier,Ramirez,xavier.ramirez694@outlook.com,Server_C,1290,34,I need assistance with billing,slow,positive,960,high,new,432,simple,advanced,3,2,37,complaint
695,Phoenix_Lopez_0695,Phoenix,Lopez,phoenix.lopez695@hotmail.com,Any,1449,36,I want to cancel my subscription,random,positive,71711,low,premium,66,simple,beginner,5,3,8,support
696,Sage_Anderson_0696,Sage,Anderson,sage.anderson696@company.com,Server_C,300,21,I'm experiencing problems with login,quick,random,15851,high,returning,391,complex,intermediate,3,2,28,technical
697,Ruby_Harris_0697,Ruby,Harris,ruby.harris697@test.net,Server_C,1103,39,Could you explain how this feature works?,quick,random,18239,low,returning,421,medium,advanced,4,2,57,information
698,Taylor_Lewis_0698,Taylor,Lewis,taylor.lewis698@yahoo.com,Server_A,173,17,Could you explain how this feature works?,quick,negative,23168,high,returning,162,medium,intermediate,4,1,59,support
699,Sam_Clark_0699,Sam,Clark,sam.clark699@gmail.com,Server_B,611,7,I need help with integration,quick,positive,67926,low,returning,587,simple,beginner,5,3,41,purchase
700,Oakley_Moore_0700,Oakley,Moore,oakley.moore700@example.org,Server_B,703,23,I have a complaint about the service,random,neutral,66971,low,returning,186,medium,advanced,4,2,30,complaint
701,Henry_Williams_0701,Henry,Williams,henry.williams701@hotmail.com,Any,1152,23,Can you provide more information?,medium,positive,34652,medium,new,522,complex,advanced,2,2,38,technical
702,Nico_Ramirez_0702,Nico,Ramirez,nico.ramirez702@test.net,Any,1253,30,There's an error in my order,random,random,66693,high,returning,264,complex,advanced,5,1,7,support
703,Casey_Lewis_0703,Casey,Lewis,casey.lewis703@yahoo.com,Server_C,1134,23,Can you provide more information?,random,random,19875,medium,premium,38,simple,intermediate,2,2,51,information
704,Wendy_Allen_0704,Wendy,Allen,wendy.allen704@company.com,Server_C,783,49,"Hello, I need help with my account",random,negative,11048,low,premium,447,complex,beginner,4,1,21,technical
705,Xavier_Jackson_0705,Xavier,Jackson,xavier.jackson705@company.com,Any,660,30,I want to upgrade my plan,slow,negative,43044,high,returning,542,medium,beginner,4,2,24,support
706,Xavier_Hall_0706,Xavier,Hall,xavier.hall706@company.com,Server_C,789,14,"Hello, I need help with my account",random,neutral,56794,low,new,179,simple,beginner,4,2,33,complaint
707,Bob_Rodriguez_0707,Bob,Rodriguez,bob.rodriguez707@outlook.com,Server_C,908,8,Can you help me with a technical issue?,random,positive,28797,medium,returning,338,simple,advanced,2,2,29,purchase
708,Victor_Clark_0708,Victor,Clark,victor.clark708@demo.io,Any,434,46,Can you provide more information?,random,neutral,16516,medium,new,195,simple,intermediate,4,2,20,information
709,Nico_Baker_0709,Nico,Baker,nico.baker709@test.net,Server_C,1419,22,I have a complaint about the service,quick,positive,8942,low,new,392,complex,advanced,5,2,34,purchase
710,Xavier_Perez_0710,Xavier,Perez,xavier.perez710@hotmail.com,Server_C,386,27,Can you provide more information?,slow,neutral,40448,medium,returning,343,medium,intermediate,5,3,49,technical
711,Ellis_Walker_0711,Ellis,Walker,ellis.walker711@hotmail.com,Server_A,1223,7,There's a bug in the application,random,positive,13691,medium,premium,223,medium,beginner,2,1,33,information
712,Drew_White_0712,Drew,White,drew.white712@client.biz,Server_B,1166,26,I want to upgrade my plan,slow,negative,1393,medium,premium,579,simple,beginner,3,2,55,support
713,Finley_Jones_0713,Finley,Jones,finley.jones713@gmail.com,Any,1111,19,Could you explain how this feature works?,random,random,50625,high,returning,478,medium,advanced,3,2,23,complaint
714,Unique_Robinson_0714,Unique,Robinson,unique.robinson714@sample.co,Server_B,759,47,Can you help me reset my password?,random,random,38757,medium,new,57,simple,intermediate,2,2,44,information
715,Eve_Robinson_0715,Eve,Robinson,eve.robinson715@demo.io,Any,317,32,There's a bug in the application,random,random,28328,high,returning,303,simple,beginner,5,1,32,purchase
716,Ruby_Sanchez_0716,Ruby,Sanchez,ruby.sanchez716@client.biz,Server_C,1354,42,The system is running slowly,medium,negative,27379,low,premium,475,complex,advanced,5,2,27,support
717,Sam_Lewis_0717,Sam,Lewis,sam.lewis717@hotmail.com,Server_C,101,39,Can you help me with a technical issue?,slow,random,70226,low,premium,456,simple,intermediate,3,3,52,purchase
718,Ruby_Perez_0718,Ruby,Perez,ruby.perez718@hotmail.com,Any,573,47,I'm experiencing problems with login,medium,positive,66780,low,premium,207,complex,beginner,5,2,43,support
719,Casey_Adams_0719,Casey,Adams,casey.adams719@yahoo.com,Server_C,1413,33,I'm having trouble accessing my data,random,neutral,1672,low,premium,379,complex,intermediate,4,2,50,purchase
720,Alice_White_0720,Alice,White,alice.white720@hotmail.com,Server_A,454,33,Can you provide more information?,medium,neutral,45488,high,returning,549,medium,intermediate,2,1,51,purchase
721,Alex_Walker_0721,Alex,Walker,alex.walker721@test.net,Server_A,1167,49,There's a bug in the application,quick,neutral,7424,low,new,264,medium,intermediate,5,1,17,support
722,Sam_Flores_0722,Sam,Flores,sam.flores722@sample.co,Any,608,11,Can you provide more information?,quick,positive,51978,high,premium,162,simple,intermediate,3,3,5,complaint
723,Alice_Jackson_0723,Alice,Jackson,alice.jackson723@test.net,Any,1409,32,I need training on how to use this,medium,positive,74120,low,premium,150,medium,advanced,5,2,35,information
724,Phoenix_Adams_0724,Phoenix,Adams,phoenix.adams724@sample.co,Server_B,878,18,Can you provide more information?,slow,positive,62214,low,returning,338,medium,intermediate,2,3,24,information
725,Peter_Sanchez_0725,Peter,Sanchez,peter.sanchez725@company.com,Server_C,155,21,I need assistance with billing,medium,random,29613,high,returning,585,complex,beginner,5,1,13,purchase
726,Karen_Hernandez_0726,Karen,Hernandez,karen.hernandez726@example.org,Server_C,1593,10,I'm experiencing problems with login,random,random,67079,low,premium,427,medium,intermediate,5,1,35,purchase
727,Noah_Allen_0727,Noah,Allen,noah.allen727@company.com,Any,1738,25,My account is not working properly,medium,positive,58906,high,new,112,simple,advanced,3,1,45,complaint
728,Olivia_Jackson_0728,Olivia,Jackson,olivia.jackson728@yahoo.com,Server_B,615,11,I'm having trouble accessing my data,slow,random,66558,high,returning,312,complex,intermediate,4,2,41,purchase
729,Oakley_Hernandez_0729,Oakley,Hernandez,oakley.hernandez729@gmail.com,Server_A,1463,17,There's a bug in the application,random,random,14096,low,premium,597,complex,advanced,4,1,55,support
730,Lane_Wright_0730,Lane,Wright,lane.wright730@test.net,Server_B,1133,24,There's an error in my order,random,positive,81970,medium,premium,185,medium,intermediate,4,2,40,technical
731,Ellis_Rivera_0731,Ellis,Rivera,ellis.rivera731@sample.co,Server_B,329,28,I want to upgrade my plan,medium,random,69287,high,returning,587,medium,advanced,2,1,44,complaint
732,Mia_Taylor_0732,Mia,Taylor,mia.taylor732@outlook.com,Server_B,321,24,I have a complaint about the service,slow,random,65785,high,premium,161,medium,intermediate,2,1,35,complaint
733,Victor_Harris_0733,Victor,Harris,victor.harris733@gmail.com,Server_C,1045,27,I want to cancel my subscription,random,negative,472,low,returning,582,simple,beginner,3,1,55,information
734,Ellis_Mitchell_0734,Ellis,Mitchell,ellis.mitchell734@demo.io,Server_B,1357,41,Could you explain how this feature works?,quick,negative,16589,medium,premium,63,complex,intermediate,5,1,23,support
735,Karen_Perez_0735,Karen,Perez,karen.perez735@example.org,Any,343,45,I need assistance with billing,quick,random,42072,high,returning,185,medium,advanced,5,1,27,support
736,Oakley_Brown_0736,Oakley,Brown,oakley.brown736@demo.io,Server_C,1257,9,I need training on how to use this,slow,neutral,31634,low,returning,503,simple,intermediate,5,2,9,purchase
737,Unique_Thomas_0737,Unique,Thomas,unique.thomas737@outlook.com,Server_B,1101,17,Can you help me reset my password?,random,positive,10609,medium,new,567,complex,intermediate,2,3,24,technical
738,Sage_Adams_0738,Sage,Adams,sage.adams738@sample.co,Any,464,29,I want to cancel my subscription,medium,neutral,31944,medium,premium,220,medium,advanced,2,1,35,purchase
739,Ruby_Ramirez_0739,Ruby,Ramirez,ruby.ramirez739@hotmail.com,Server_A,1726,43,My account is not working properly,random,negative,41883,medium,returning,365,complex,intermediate,2,3,22,complaint
740,Taylor_Thomas_0740,Taylor,Thomas,taylor.thomas740@client.biz,Server_B,1233,8,Could you explain how this feature works?,quick,random,84467,high,new,34,simple,beginner,2,2,47,complaint
741,Peter_Rivera_0741,Peter,Rivera,peter.rivera741@hotmail.com,Any,208,32,Could you explain how this feature works?,slow,positive,41932,low,premium,533,simple,intermediate,5,2,30,purchase
742,Noah_Jackson_0742,Noah,Jackson,noah.jackson742@sample.co,Any,1479,33,There's an error in my order,medium,positive,14555,high,returning,68,complex,beginner,5,2,34,purchase
743,Victor_Wilson_0743,Victor,Wilson,victor.wilson743@client.biz,Server_C,1442,14,I have a complaint about the service,quick,positive,64552,low,new,473,complex,intermediate,5,2,13,information
744,Nico_Thompson_0744,Nico,Thompson,nico.thompson744@client.biz,Server_C,732,46,I want to upgrade my plan,quick,negative,1323,medium,returning,233,simple,intermediate,3,1,22,technical
745,Sam_Wilson_0745,Sam,Wilson,sam.wilson745@company.com,Server_B,1727,16,I'm experiencing problems with login,medium,negative,72364,low,returning,517,simple,intermediate,5,1,12,information
746,Drew_Gonzalez_0746,Drew,Gonzalez,drew.gonzalez746@outlook.com,Server_C,1571,34,I need help with integration,medium,random,13566,low,premium,362,complex,intermediate,2,3,27,technical
